,Rk,School,Conference,AP Rank,Year,Wins,Loses,Ties,OSRS,DSRS,SRS,Offensive Scoring,Defensive Scoring,Offensive Passing,Offensive Rushing,Defensive Rushing
3443,113,Richmond,Southern,,1964,3,7,0,-5.73,-13.92,-19.65,8.08,28.86,,,
3444,114,Louisville,MVC,,1964,1,9,0,-11.54,-9.34,-20.88,2.34,27.13,,,
3445,115,Pennsylvania,Ivy,,1964,1,8,0,-13.51,-8.17,-21.68,0.54,27.29,,,
3446,116,Furman,Southern,,1964,3,7,0,-8.86,-13.39,-22.25,3.88,29.13,,,
3447,117,Davidson,Southern,,1964,3,6,0,-13.78,-9.75,-23.52,-1.09,26.57,,,
3448,118,Boston University,Ind,,1964,2,7,0,-12.43,-11.59,-24.02,1.79,28.78,,,
3449,119,Pacific,Ind,,1964,1,9,0,-13.99,-12.45,-26.44,0.18,35.43,,,
3450,120,Lehigh,Ind,,1964,1,7,1,-15.54,-11.60,-27.14,-2.54,34.67,,,
3451,1,Michigan State,Big Ten,2,1965,10,1,0,10.93,15.81,26.75,32.09,-2.77,,,
3452,2,Alabama,SEC,1,1965,9,1,1,13.43,10.96,24.39,30.37,2.83,,,
3453,3,Notre Dame,Ind,9,1965,7,2,1,10.54,13.32,23.87,34.03,0.68,,,
3454,4,Tennessee,SEC,7,1965,8,1,2,9.33,13.04,22.37,26.77,1.31,,,
3455,5,Arkansas,SWC,3,1965,10,1,0,12.91,9.33,22.24,33.27,5.77,,,
3456,6,UCLA,AAWU,4,1965,8,2,1,14.07,7.04,21.11,33.31,6.73,,,
3457,7,USC,AAWU,10,1965,7,2,1,8.66,11.99,20.65,30.03,2.46,,,
3458,8,Nebraska,Big 8,5,1965,10,1,0,12.99,4.57,17.55,34.69,11.17,,,
3459,9,Ole Miss,SEC,,1965,7,4,0,6.24,11.17,17.41,22.92,2.89,,,
3460,10,Purdue,Big Ten,,1965,7,2,1,9.05,8.08,17.13,29.06,5.23,,,
3461,11,Florida,SEC,,1965,7,4,0,10.68,6.18,16.86,29.28,7.62,,,
3462,12,LSU,SEC,8,1965,8,3,0,9.36,7.01,16.37,30.90,7.94,,,
3463,13,Illinois,Big Ten,,1965,6,4,0,7.68,8.38,16.05,30.21,5.71,,,
3464,14,Missouri,Big 8,6,1965,8,2,1,6.26,9.73,15.99,23.63,4.79,,,
3465,15,Kentucky,SEC,,1965,6,4,0,9.66,5.27,14.92,27.51,9.09,,,
3466,16,Georgia Tech,Ind,,1965,7,3,1,11.26,3.04,14.30,28.70,11.87,,,
3467,17,Miami (FL),Ind,,1965,5,4,1,7.76,6.35,14.10,24.80,7.06,,,
3468,18,Georgia,SEC,,1965,6,4,0,8.33,5.46,13.79,26.01,8.97,,,
3469,19,Ohio State,Big Ten,,1965,7,2,0,4.91,8.17,13.08,22.55,6.07,,,
3470,20,Texas,SWC,,1965,6,4,0,9.40,2.55,11.95,27.32,11.88,,,
3471,21,Michigan,Big Ten,,1965,4,6,0,7.60,3.90,11.50,25.72,8.50,,,
3472,22,Auburn,SEC,,1965,5,5,1,5.39,5.74,11.13,22.54,9.45,,,
3473,23,Minnesota,Big Ten,,1965,5,4,1,7.30,3.79,11.08,25.25,10.73,,,
3474,24,Texas Tech,SWC,,1965,8,3,0,11.70,-0.66,11.04,29.47,16.31,,,
3475,25,Syracuse,Ind,,1965,7,3,0,6.94,3.74,10.68,25.83,10.62,,,
3476,26,Washington,AAWU,,1965,5,5,0,8.94,0.72,9.66,26.97,14.00,,,
3477,27,Penn State,Ind,,1965,5,5,0,5.66,3.78,9.44,23.81,9.33,,,
3478,28,Texas Christian,SWC,,1965,6,5,0,2.64,6.40,9.04,19.51,7.52,,,
3479,29,Tulsa,MVC,,1965,8,3,0,7.34,1.53,8.87,28.09,13.91,,,
3480,30,California,AAWU,,1965,5,5,0,1.14,7.43,8.58,18.82,11.67,,,
3481,31,Florida State,Ind,,1965,4,5,1,0.57,7.82,8.38,18.42,6.41,,,
3482,32,Duke,ACC,,1965,6,4,0,5.71,2.59,8.30,24.03,11.79,,,
3483,33,SMU,SWC,,1965,4,5,1,1.59,6.51,8.10,19.09,8.77,,,
3484,34,Stanford,AAWU,,1965,6,3,1,2.96,4.97,7.93,18.27,10.79,,,
3485,35,Baylor,SWC,,1965,5,5,0,3.70,3.84,7.54,21.43,11.02,,,
3486,36,Mississippi State,SEC,,1965,4,6,0,5.72,1.57,7.29,25.22,12.87,,,
3487,37,North Carolina State,ACC,,1965,6,4,0,0.38,6.27,6.65,17.17,8.35,,,
3488,38,Northwestern,Big Ten,,1965,4,6,0,3.30,3.17,6.47,21.38,12.83,,,
3489,39,Houston,Ind,,1965,4,5,1,3.21,3.21,6.41,21.45,13.46,,,
3490,40,Dartmouth,Ivy,,1965,9,0,0,4.15,2.08,6.23,24.52,14.37,,,
3491,41,Navy,Ind,,1965,4,4,2,-1.47,7.18,5.70,16.61,7.99,,,
3492,42,UTEP,Ind,,1965,8,3,0,9.30,-3.73,5.57,26.33,20.29,,,
3493,43,Princeton,Ivy,,1965,8,1,0,6.94,-1.64,5.30,27.09,18.13,,,
3494,44,Utah State,Ind,,1965,8,2,0,5.53,-0.22,5.30,22.91,15.84,,,
3495,45,Wyoming,WAC,,1965,6,4,0,2.66,2.04,4.71,20.12,17.26,,,
3496,46,Clemson,ACC,,1965,5,5,0,-1.14,5.30,4.16,15.62,9.85,,,
3497,47,Oregon State,AAWU,,1965,5,5,0,1.73,2.42,4.16,17.40,11.35,,,
3498,48,Colorado,Big 8,,1965,6,2,2,-0.60,4.68,4.08,16.05,10.74,,,
3499,49,South Carolina,ACC,,1965,5,5,0,2.96,1.02,3.98,20.65,13.92,,,
3500,50,Memphis,Ind,,1965,5,5,0,4.38,-0.62,3.76,21.40,15.33,,,
3501,51,Washington State,AAWU,,1965,7,3,0,-1.13,4.79,3.66,14.62,10.18,,,
3502,52,Miami (OH),MAC,,1965,7,3,0,4.90,-1.34,3.56,22.59,19.40,,,
3503,53,Texas A&M,SWC,,1965,3,7,0,-3.07,6.51,3.44,13.27,8.79,,,
3504,54,North Carolina,ACC,,1965,4,6,0,3.95,-0.69,3.26,20.82,14.83,,,
3505,55,Vanderbilt,SEC,,1965,2,7,1,-2.00,5.05,3.05,15.50,11.58,,,
3506,56,East Carolina,Southern,,1965,9,1,0,2.01,-0.45,1.56,20.64,17.16,,,
3507,57,Air Force,Ind,,1965,3,6,1,0.34,1.11,1.44,18.42,13.91,,,
3508,58,Boston College,Ind,,1965,6,4,0,-0.52,1.76,1.23,19.05,14.35,,,
3509,59,Oklahoma State,Big 8,,1965,3,7,0,0.06,1.04,1.10,15.72,12.47,,,
3510,60,Oregon,AAWU,,1965,4,5,1,2.49,-1.62,0.87,18.50,16.35,,,
3511,61,Pitt,Ind,,1965,3,7,0,6.14,-5.59,0.54,23.45,24.01,,,
3512,62,Army,Ind,,1965,4,5,1,-1.43,1.94,0.52,15.25,12.51,,,
3513,63,Iowa,Big Ten,,1965,1,9,0,-1.74,2.04,0.30,16.09,14.29,,,
3514,64,Tulane,SEC,,1965,2,8,0,-2.64,2.60,-0.04,14.98,18.09,,,
3515,65,Southern Mississippi,Ind,,1965,7,2,0,-5.74,5.63,-0.11,8.50,9.86,,,
3516,66,Iowa State,Big 8,,1965,5,4,1,-0.40,-0.03,-0.43,16.07,17.11,,,
3517,67,Brigham Young,WAC,,1965,6,4,0,2.56,-3.06,-0.50,19.70,19.60,,,
3518,68,Virginia,ACC,,1965,4,6,0,-0.02,-0.60,-0.62,18.38,15.90,,,
3519,69,West Virginia,Southern,,1965,6,4,0,6.81,-7.43,-0.63,27.06,26.20,,,
3520,70,Indiana,Big Ten,,1965,2,8,0,2.51,-3.28,-0.77,19.81,16.61,,,
3521,71,Virginia Tech,Ind,,1965,7,3,0,-0.40,-0.56,-0.96,15.14,15.50,,,
3522,72,New Mexico State,Ind,,1965,8,2,0,-0.06,-0.91,-0.98,15.66,19.44,,,
3523,73,Wisconsin,Big Ten,,1965,2,7,1,-1.75,0.63,-1.11,15.94,20.61,,,
3524,74,Maryland,ACC,,1965,4,6,0,-0.77,-0.54,-1.31,16.26,15.26,,,
3525,75,Oklahoma,Big 8,,1965,3,7,0,-4.21,2.67,-1.54,12.40,12.18,,,
3526,76,Idaho,Ind,,1965,5,5,0,-2.57,0.59,-1.97,16.21,14.79,,,
3527,77,Arizona State,WAC,,1965,6,4,0,-3.44,1.19,-2.26,11.36,15.30,,,
3528,78,Xavier,Ind,,1965,8,2,0,2.03,-5.06,-3.03,17.11,21.11,,,
3529,79,Kent State,MAC,,1965,5,4,1,-3.70,0.41,-3.29,11.40,15.99,,,
3530,80,Rice,SWC,,1965,2,8,0,0.13,-3.67,-3.53,17.09,18.87,,,
3531,81,Utah,WAC,,1965,3,7,0,-2.52,-1.26,-3.78,14.80,15.84,,,
3532,82,Louisville,MVC,,1965,6,4,0,0.45,-4.41,-3.96,16.56,21.26,,,
3533,83,Harvard,Ivy,,1965,5,2,2,-8.90,4.53,-4.37,7.42,11.47,,,
3534,84,William & Mary,Southern,,1965,6,4,0,0.49,-4.85,-4.37,17.28,20.73,,,
3535,85,West Texas A&M,Ind,,1965,6,4,0,-3.84,-0.74,-4.58,12.00,17.40,,,
3536,86,Wake Forest,ACC,,1965,3,7,0,-3.66,-1.12,-4.78,13.13,18.51,,,
3537,87,Cornell,Ivy,,1965,4,3,2,-0.70,-4.54,-5.24,15.95,20.63,,,
3538,88,Bowling Green State,MAC,,1965,7,2,0,-4.60,-0.66,-5.26,9.50,19.19,,,
3539,89,Quantico Marines,Ind,,1965,6,4,0,-5.58,-0.64,-6.22,10.54,17.17,,,
3540,90,Colorado State,Ind,,1965,4,6,0,4.48,-10.72,-6.24,23.08,26.18,,,
3541,91,George Washington,Southern,,1965,5,5,0,-2.41,-3.87,-6.28,13.13,18.88,,,
3542,92,Kansas,Big 8,,1965,2,8,0,-3.13,-3.54,-6.68,14.35,20.14,,,
3543,93,Western Michigan,MAC,,1965,6,2,1,-4.25,-2.81,-7.06,8.90,20.04,,,
3544,94,Cincinnati,MVC,,1965,5,5,0,-5.87,-1.45,-7.31,11.44,19.83,,,
3545,95,Toledo,MAC,,1965,5,5,0,-8.66,1.08,-7.59,5.90,15.70,,,
3546,96,San Jose State,Ind,,1965,5,5,0,-1.58,-6.57,-8.14,14.39,23.73,,,
3547,97,Colgate,Ind,,1965,6,3,1,-8.61,-0.38,-8.99,7.98,17.61,,,
3548,98,Buffalo,Ind,,1965,5,3,2,-8.31,-0.85,-9.16,6.22,17.29,,,
3549,99,Marshall,MAC,,1965,5,5,0,-3.88,-6.01,-9.89,10.44,22.90,,,
3550,100,North Texas,MVC,,1965,3,7,0,0.44,-10.71,-10.27,15.41,30.26,,,
3551,101,New Mexico,WAC,,1965,3,7,0,-4.83,-5.57,-10.40,10.10,22.42,,,
3552,102,Arizona,WAC,,1965,3,7,0,-9.88,-1.06,-10.94,6.45,17.39,,,
3553,103,Wichita State,MVC,,1965,2,7,0,-6.12,-5.13,-11.25,8.54,20.43,,,
3554,104,Davidson,Southern,,1965,6,4,0,-7.47,-4.64,-12.11,8.04,22.32,,,
3555,105,Yale,Ivy,,1965,3,6,0,-9.41,-3.90,-13.31,4.83,19.21,,,
3556,106,Pennsylvania,Ivy,,1965,4,4,1,-5.56,-7.91,-13.47,9.13,26.08,,,
3557,107,Virginia Military Institute,Southern,,1965,3,7,0,-5.94,-7.99,-13.93,10.66,24.77,,,
3558,108,Brown,Ivy,,1965,2,7,0,-7.23,-7.48,-14.71,10.17,23.25,,,
3559,109,Holy Cross,Ind,,1965,2,7,1,-11.19,-5.36,-16.54,4.22,22.57,,,
3560,110,Furman,Southern,,1965,5,5,0,-8.09,-8.93,-17.02,8.69,26.08,,,
3561,111,Villanova,Ind,,1965,1,8,0,-6.62,-10.90,-17.52,9.27,28.08,,,
3562,112,Dayton,Ind,,1965,1,8,1,-15.54,-2.13,-17.67,-0.10,21.03,,,
3563,113,Citadel,Southern,,1965,2,8,0,-14.57,-3.13,-17.70,1.30,18.85,,,
3564,114,Kansas State,Big 8,,1965,0,10,0,-10.69,-7.47,-18.15,6.45,27.83,,,
3565,115,Ohio,MAC,,1965,0,10,0,-10.20,-8.31,-18.51,5.51,26.21,,,
3566,116,Columbia,Ivy,,1965,2,7,0,-10.50,-8.83,-19.33,5.23,30.13,,,
3567,117,Rutgers,Ind,,1965,3,6,0,-13.06,-7.10,-20.17,1.06,24.00,,,
3568,118,Pacific,Ind,,1965,1,8,0,-12.55,-12.41,-24.96,1.59,33.27,,,
3569,119,Richmond,Southern,,1965,0,10,0,-14.00,-11.91,-25.91,2.33,31.66,,,
3570,120,Lehigh,Ind,,1965,1,8,0,-9.79,-17.79,-27.58,4.42,37.80,,,
3571,1,Notre Dame,Ind,1,1966,9,0,1,10.59,15.42,26.01,40.81,-0.18,,,
3572,2,Alabama,SEC,3,1966,11,0,0,10.63,13.12,23.75,32.14,2.80,,,
3573,3,Michigan State,Big Ten,2,1966,9,0,1,11.81,9.64,21.45,33.14,4.15,,,
3574,4,Wyoming,WAC,,1966,10,1,0,8.13,10.10,18.23,32.59,3.75,,,
3575,5,Ole Miss,SEC,,1966,8,3,0,3.73,13.85,17.58,23.06,0.94,,,
3576,6,Georgia Tech,Ind,8,1966,9,2,0,6.52,10.95,17.47,26.86,4.91,,,
3577,7,Florida,SEC,,1966,9,2,0,11.05,6.11,17.16,30.12,9.33,,,
3578,8,Georgia,SEC,4,1966,10,1,0,7.77,8.76,16.53,26.49,6.35,,,
3579,9,Arkansas,SWC,,1966,8,2,0,5.34,11.16,16.50,25.83,4.02,,,
3580,10,Tennessee,SEC,,1966,8,3,0,7.92,8.26,16.17,26.83,6.25,,,
3581,11,Purdue,Big Ten,7,1966,9,2,0,11.12,4.95,16.07,31.65,8.87,,,
3582,12,Houston,Ind,,1966,8,2,0,12.21,3.83,16.03,37.40,11.32,,,
3583,13,UCLA,AAWU,5,1966,9,1,0,10.07,5.55,15.63,31.56,9.56,,,
3584,14,USC,AAWU,,1966,7,4,0,4.90,10.64,15.54,25.01,5.05,,,
3585,15,Miami (FL),Ind,9,1966,8,2,1,4.45,9.88,14.34,23.10,4.50,,,
3586,16,Texas,SWC,,1966,7,4,0,4.98,8.93,13.91,24.81,4.91,,,
3587,17,SMU,SWC,10,1966,8,3,0,7.79,5.33,13.12,25.86,9.61,,,
3588,18,Florida State,Ind,,1966,6,5,0,12.03,-0.19,11.84,30.78,13.47,,,
3589,19,Syracuse,Ind,,1966,8,3,0,7.02,4.72,11.74,25.55,11.41,,,
3590,20,Nebraska,Big 8,6,1966,9,2,0,5.55,4.40,9.95,24.78,10.24,,,
3591,21,Oklahoma,Big 8,,1966,6,4,0,4.61,4.81,9.42,24.92,9.39,,,
3592,22,Brigham Young,WAC,,1966,8,2,0,7.22,2.05,9.27,26.84,12.54,,,
3593,23,Baylor,SWC,,1966,5,5,0,3.67,5.40,9.07,22.63,8.73,,,
3594,24,LSU,SEC,,1966,5,4,1,1.81,7.23,9.04,20.57,7.44,,,
3595,25,Miami (OH),MAC,,1966,9,1,0,2.71,5.43,8.13,20.22,11.54,,,
3596,26,Colorado,Big 8,,1966,7,3,0,6.03,2.01,8.04,24.12,11.78,,,
3597,27,Michigan,Big Ten,,1966,6,4,0,4.50,3.44,7.94,27.66,11.24,,,
3598,28,Harvard,Ivy,,1966,8,1,0,0.57,7.24,7.81,18.50,10.58,,,
3599,29,Texas A&M,SWC,,1966,4,5,1,3.40,4.32,7.72,22.21,12.78,,,
3600,30,Colorado State,Ind,,1966,7,3,0,9.05,-1.92,7.12,27.49,15.43,,,
3601,31,Clemson,ACC,,1966,6,4,0,4.90,1.45,6.34,21.77,13.99,,,
3602,32,Virginia Tech,Ind,,1966,8,2,1,-0.45,6.78,6.33,21.11,9.79,,,
3603,33,West Texas A&M,Ind,,1966,7,3,0,3.42,2.72,6.14,23.96,13.48,,,
3604,34,North Texas,MVC,,1966,8,2,0,5.76,0.23,5.99,24.95,14.91,,,
3605,35,Memphis,Ind,,1966,7,2,0,-0.55,6.26,5.71,15.91,8.65,,,
3606,36,New Mexico State,Ind,,1966,7,3,0,8.01,-2.31,5.70,27.50,16.56,,,
3607,37,North Carolina State,ACC,,1966,5,5,0,4.51,1.03,5.54,22.15,13.74,,,
3608,38,Army,Ind,,1966,8,2,0,-2.78,8.10,5.32,14.36,9.41,,,
3609,39,UTEP,Ind,,1966,6,4,0,6.19,-0.93,5.26,30.36,14.87,,,
3610,40,Washington,AAWU,,1966,6,4,0,3.18,1.80,4.98,21.33,12.24,,,
3611,41,Dartmouth,Ivy,,1966,7,2,0,6.21,-1.50,4.71,25.04,19.07,,,
3612,42,Missouri,Big 8,,1966,6,3,1,-3.44,7.49,4.05,15.42,8.88,,,
3613,43,Tulane,Ind,,1966,5,4,1,2.66,1.27,3.92,20.21,13.93,,,
3614,44,Rice,SWC,,1966,2,8,0,5.01,-1.16,3.85,23.59,14.59,,,
3615,45,Texas Tech,SWC,,1966,4,6,0,6.24,-2.48,3.75,24.95,17.30,,,
3616,46,Penn State,Ind,,1966,5,5,0,3.56,0.10,3.66,22.14,17.36,,,
3617,47,Oregon State,AAWU,,1966,7,3,0,0.77,2.85,3.62,19.16,13.96,,,
3618,48,Tulsa,MVC,,1966,6,4,0,2.47,1.04,3.51,21.94,17.78,,,
3619,49,Stanford,AAWU,,1966,5,5,0,0.69,2.27,2.96,19.05,11.74,,,
3620,50,Illinois,Big Ten,,1966,4,6,0,3.43,-0.58,2.85,22.78,15.00,,,
3621,51,Colgate,Ind,,1966,8,1,1,-2.82,5.61,2.80,16.31,12.31,,,
3622,52,Auburn,SEC,,1966,4,6,0,-0.50,3.21,2.71,17.08,12.75,,,
3623,53,Southern Mississippi,Ind,,1966,6,4,0,-2.32,4.65,2.33,14.65,12.17,,,
3624,54,Oklahoma State,Big 8,,1966,4,5,1,-2.85,4.73,1.88,14.34,9.13,,,
3625,55,Duke,ACC,,1966,5,5,0,1.12,0.46,1.58,18.98,19.55,,,
3626,56,Navy,Ind,,1966,4,6,0,-0.31,1.79,1.48,16.64,12.66,,,
3627,57,Arizona State,WAC,,1966,5,5,0,1.24,-0.33,0.92,18.59,12.99,,,
3628,58,Utah,WAC,,1966,5,5,0,1.22,-0.82,0.40,20.15,14.83,,,
3629,59,Kentucky,SEC,,1966,3,6,1,-0.95,1.28,0.32,17.03,15.36,,,
3630,60,Princeton,Ivy,,1966,7,2,0,-4.73,4.91,0.17,9.76,12.72,,,
3631,61,Mississippi State,SEC,,1966,2,8,0,-3.94,3.90,-0.04,13.84,10.92,,,
3632,62,Northwestern,Big Ten,,1966,3,6,1,0.13,-0.31,-0.17,18.28,15.48,,,
3633,63,Ohio State,Big Ten,,1966,4,5,0,-2.35,2.03,-0.32,15.34,11.59,,,
3634,64,Air Force,Ind,,1966,4,6,0,-2.61,2.28,-0.33,19.70,12.32,,,
3635,65,Maryland,ACC,,1966,4,6,0,1.28,-1.62,-0.34,19.02,16.89,,,
3636,66,Cornell,Ivy,,1966,6,3,0,1.17,-1.93,-0.76,15.84,19.35,,,
3637,67,Bowling Green State,MAC,,1966,6,3,0,0.20,-1.19,-0.99,17.60,18.14,,,
3638,68,Virginia,ACC,,1966,4,6,0,5.81,-7.06,-1.25,23.15,22.08,,,
3639,69,Minnesota,Big Ten,,1966,4,5,1,-2.66,1.37,-1.29,15.38,15.03,,,
3640,70,Texas Christian,SWC,,1966,2,8,0,-6.68,5.30,-1.38,12.04,9.41,,,
3641,71,Dayton,Ind,,1966,8,2,0,-5.43,3.89,-1.54,10.31,14.14,,,
3642,72,Utah State,Ind,,1966,4,6,0,-3.96,2.01,-1.95,17.80,12.42,,,
3643,73,Louisville,MVC,,1966,6,4,0,1.43,-3.57,-2.14,18.64,19.31,,,
3644,74,Oregon,AAWU,,1966,3,7,0,-4.48,1.81,-2.67,14.50,11.38,,,
